;reaTZon_y;Change(T_zone);reaPHeaPum_y;oveHeaPumY_u;Change(u_hp);weaSta_reaWeaTDryBul_y;Change(Ambient temperature);weaSta_reaWeaHDirNor_y;Change(direct radiation);reaPFan_y;reaPPumEmi_y;Addition(el. Power emission circuit + el. Power Fan);total power hp;oveFan_u;Change(u_fan);PriceElectricPowerDynamic;Product(el. Power Price * el. Power HP);Func(logistic);time;Error(T_zone);Target(T_zone);LowerBound(T_zone);UpperBound(T_zone);Mode(T_zone);Error(el. Power HP);Target(el. Power HP);LowerBound(el. Power HP);UpperBound(el. Power HP);Mode(el. Power HP)
211;296.4350092;-0.088521003;0;0;0;278.65;0.032386364;0;0;0;0;0;0;0;0;0.2383;0;0.006692851;1546491600;-1.200997104;295.2340121;294.15;297.15;Mode(Identification);0;0;;;Mode(Steady)
212;296.3439988;-0.091010331;0;1;1;278.5235795;-0.126420455;0;0;0;0;0;0;0;0;0.2383;0;1;1546492500;0.781996548;297.1259954;294.15;297.15;Mode(Identification);0;0;;;Mode(Steady)
213;296.2940368;-0.049962086;3242.308482;1;0;278.2931818;-0.230397727;0;0;510.2040816;20.49864428;530.7027259;3773.011208;1;1;0.2383;0.772642111;1;1546493400;0.831958634;297.1259954;294.15;297.15;Mode(Identification);-3242.308482;0;;;Mode(Steady)
214;296.3294362;0.035399466;3262.902825;1;0;278.0661932;-0.226988636;0;0;510.2040816;20.49864428;530.7027259;3793.605551;1;0;0.2383;0.777549743;1;1546494300;0.796559168;297.1259954;294.15;297.15;Mode(Identification);-3262.902825;0;;;Mode(Steady)
215;296.4100099;0.080573701;3285.262846;1;0;277.95;-0.116193182;0;0;510.2040816;20.49864428;530.7027259;3815.965572;1;0;0.2383;0.782878136;1;1546495200;0.715985467;297.1259954;288.15;303.15;Mode(Identification);-3285.262846;0;;;Mode(Steady)
216;296.516153;0.106143049;3306.907712;0.967445006;-0.032554994;277.925;-0.025;0;0;510.2040816;20.49864428;530.7027259;3837.610438;1;0;0.2383;0.788036108;1;1546496100;0.609842419;297.1259954;288.15;303.15;Mode(Identification);-3306.907712;0;;;Mode(Steady)
217;296.6349209;0.118767898;3251.940552;0.891285559;-0.076159447;277.9;-0.025;0;0;510.2040816;20.49864428;530.7027259;3782.643278;1;0;0.2383;0.774937434;1;1546497000;0.49107452;297.1259954;288.15;303.15;Mode(Identification);-3251.940552;0;;;Mode(Steady)
218;296.7561675;0.121246678;3088.696951;0.786225939;-0.10505962;277.875;-0.025;0;0;510.2040816;20.49864428;530.7027259;3619.399677;1;0;0.2383;0.736036483;1;1546497900;0.369827842;297.1259954;288.15;303.15;Mode(Identification);-3088.696951;0;;;Mode(Steady)
219;296.87076;0.114592436;2853.717362;0.667347715;-0.118878224;277.85;-0.025;0;0;510.2040816;20.49864428;530.7027259;3384.420088;1;0;0.2666;0.760801049;1;1546498800;0.255235406;297.1259954;288.15;303.15;Mode(Identification);-2853.717362;0;;;Mode(Steady)
220;296.9233051;0.052545111;2583.817198;0.630627264;-0.036720451;277.825;-0.025;0;0;510.2040816;20.49864428;530.7027259;3114.519923;1;0;0.2666;0.688845665;1;1546499700;0.202690295;297.1259954;288.15;303.15;Mode(Identification);-2583.817198;0;;;Mode(Steady)
221;296.9929239;0.069618776;2500.835579;0.553837031;-0.076790233;277.8;-0.025;0;0;510.2040816;20.49864428;530.7027259;3031.538305;1;0;0.2666;0.666722765;1;1546500600;0.133071519;297.1259954;288.15;303.15;Mode(Identification);-2500.835579;0;;;Mode(Steady)
222;297.0498561;0.056932267;2325.998388;0;-0.553837031;277.775;-0.025;0;0;510.2040816;20.49864428;530.7027259;2856.701114;1;0;0.2666;0.62011117;0.006692851;1546501500;-2.778006273;294.2718499;288.15;303.15;Mode(Identification);-2325.998388;0;;;Mode(Steady)
223;297.0678743;0.01801821;0;0;0;277.75;-0.025;0;0;0;0;0;0;0;-1;0.2666;0;0.006692851;1546502400;-2.796024483;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
224;297.0220967;-0.045777619;0;0;0;277.6746094;-0.075390625;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546503300;-2.750246864;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
225;296.9381202;-0.083976505;0;0;0;277.540625;-0.133984375;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546504200;-2.666270359;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
226;296.8359465;-0.102173682;0;0;0;277.4113281;-0.129296875;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546505100;-2.564096677;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
227;296.7270312;-0.108915372;0;0;0;277.35;-0.061328125;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546506000;-2.455181304;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
228;296.6157783;-0.111252854;0;0;0;277.3535156;0.003515625;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546506900;-2.34392845;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
229;296.5001103;-0.115667995;0;0;0;277.3739583;0.020442708;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546507800;-2.228260456;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
230;296.3829455;-0.117164807;0;0;0;277.4074219;0.033463542;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546508700;-2.111095648;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
231;296.2700289;-0.112916566;0;0;0;277.45;0.042578125;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546509600;-1.998179082;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
232;296.1644108;-0.10561816;0;0;0;277.5023437;0.05234375;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546510500;-1.892560922;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
233;296.0660852;-0.098325614;0;0;0;277.5604167;0.058072917;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546511400;-1.794235308;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
234;295.973968;-0.092117131;0;0;0;277.6132813;0.052864583;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546512300;-1.702118177;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
235;295.8873395;-0.086628495;0;0;0;277.65;0.03671875;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546513200;-1.615489682;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
236;295.8043028;-0.083036714;0;0;0;277.675;0.025;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546514100;-1.532452968;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
237;295.7243101;-0.079992759;0;0;0;277.7;0.025;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546515000;-1.452460209;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
238;295.6475293;-0.076780747;0;0;0;277.725;0.025;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546515900;-1.375679462;294.2718499;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
239;295.5738815;-0.073647804;0;1;1;277.75;0.025;0;0;0;0;0;0;0;0;0.2666;0;1;1546516800;-0.055112584;295.5187689;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
240;295.5607323;-0.013149271;3210.068398;1;0;277.775;0.025;0;0;510.2040816;20.49864428;530.7027259;3740.771124;1;1;0.2666;0.855804235;1;1546517700;-0.041963312;295.5187689;288.15;303.15;Mode(Identification);-3210.068398;0;;;Mode(Steady)
241;295.6390701;0.078337806;3230.314638;0.857507674;-0.142492326;277.8;0.025;0;0;510.2040816;20.49864428;530.7027259;3761.017364;1;0;0.2666;0.861201883;1;1546518600;-0.120301118;295.5187689;288.15;303.15;Mode(Identification);-3230.314638;0;;;Mode(Steady)
242;295.7556062;0.116536096;2938.274261;0.633514263;-0.223993411;277.825;0.025;0;0;510.2040816;20.49864428;530.7027259;3468.976987;1;0;0.2666;0.783343918;1;1546519500;-0.236837214;295.5187689;288.15;303.15;Mode(Identification);-2938.274261;0;;;Mode(Steady)
243;295.8754323;0.119826135;2454.200905;0.379698826;-0.253815437;277.85;0.025;0;0;510.2040816;20.49864428;530.7027259;2984.903631;1;0;0.2666;0.654289961;1;1546520400;-0.356663349;295.5187689;288.15;303.15;Mode(Identification);-2454.200905;0;;;Mode(Steady)
244;295.9744564;0.099024111;1903.422121;0.13651988;-0.243178946;277.8726563;0.02265625;0;0;510.2040816;20.49864428;530.7027259;2434.124846;1;0;0.2666;0.507452337;1;1546521300;-0.45568746;295.5187689;288.15;303.15;Mode(Identification);-1903.422121;0;;;Mode(Steady)
245;296.0382235;0.063767055;1382.276736;0;-0.13651988;277.8770833;0.004427083;0;0;510.2040816;20.49864428;530.7027259;1912.979462;1;0;0.2666;0.368514978;0.006692851;1546522200;-0.519454515;295.5187689;288.15;303.15;Mode(Identification);-1382.276736;0;;;Mode(Steady)
246;296.0537417;0.015518203;0;0;0;277.8429687;-0.034114583;0;0;0;0;0;0;0;-1;0.2666;0;0.006692851;1546523100;-0.534972718;295.5187689;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
247;296.0210252;-0.032716475;0;0;0;277.75;-0.09296875;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546524000;-0.502256242;295.5187689;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
248;295.9547159;-0.066309328;0;0.008921171;0.008921171;277.3636719;-0.386328125;0;0;0;0;0;0;0;0;0.2666;0;0.368323806;1546524900;-0.435946914;295.5187689;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
249;295.8552513;-0.099464561;0;0;-0.008921171;276.6322917;-0.731380208;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546525800;-1.377107578;294.4781437;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
250;295.7344751;-0.120776233;0;0;0;275.8097656;-0.822526042;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546526700;-1.256331345;294.4781437;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
251;295.6110987;-0.123376314;0;0;0;275.15;-0.659765625;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546527600;-1.132955031;294.4781437;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
252;295.4892982;-0.121800541;0;0;0;274.6431791;-0.506820913;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546528500;-1.01115449;294.4781437;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
253;295.3701103;-0.119187895;0;0;0;274.1588942;-0.484284856;0;0;0;0;0;0;0;0;0.2666;0;0.006692851;1546529400;-0.891966594;294.4781437;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
254;295.2545511;-0.115559239;0;0.012085024;0.012085024;273.7701623;-0.388731971;0;0;0;0;0;0;0;0;0.2666;0;0.739334382;1546530300;-0.776407355;294.4781437;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
255;295.1632796;-0.091271462;1117.372543;0.006694761;-0.005390262;273.55;-0.22016226;0;0;510.2040816;20.49864428;530.7027259;1648.075269;1;1;0.2666;0.29789152;0.160755249;1546531200;-0.685135893;294.4781437;288.15;303.15;Mode(Identification);-1117.372543;0;;;Mode(Steady)
256;295.0935598;-0.069719804;1107.218197;0;-0.006694761;273.4631385;-0.086861478;0;0;510.2040816;20.49864428;530.7027259;1637.920923;1;0;0.2666;0.295184371;0.006692851;1546532100;-0.61541609;294.4781437;288.15;303.15;Mode(Identification);-1107.218197;0;;;Mode(Steady)
257;295.0216634;-0.071896357;0;0;0;273.4215745;-0.041564002;0;0;0;0;0;0;0;-1;0.2666;0;0.006692851;1546533000;-0.543519733;294.4781437;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
258;294.9418282;-0.079835226;0;0.023449133;0.023449133;273.4192233;-0.002351262;0;0;0;0;0;0;0;0;0.2666;0;0.9988004;1546533900;-0.463684507;294.4781437;288.15;303.15;Mode(Identification);0;0;;;Mode(Steady)
259;294.856487;-0.085341235;1137.935448;0.072881999;0.049432866;273.45;0.030776743;0;0;510.2040816;20.49864428;530.7027259;1668.638174;1;1;0.2666;0.30337359;1;1546534800;-0.378343272;294.4781437;288.15;303.15;Mode(Identification);-1137.935448;0;;;Mode(Steady)
260;294.7783219;-0.078165111;1229.074771;0.12778497;0.054902972;273.4956055;0.045605469;0;0;510.2040816;20.49864428;530.7027259;1759.777497;1;0;0.2666;0.327671334;1;1546535700;-0.300178161;294.4781437;288.15;303.15;Mode(Identification);-1229.074771;0;;;Mode(Steady)
261;294.7107146;-0.067607298;1330.958422;0.180892738;0.053107768;273.5429688;0.047363281;0;0;510.2040816;20.49864428;530.7027259;1861.661148;1;0;0.2666;0.354833515;1;1546536600;-0.232570863;294.4781437;288.15;303.15;Mode(Identification);-1330.958422;0;;;Mode(Steady)
262;294.6544497;-0.056264871;1430.401382;0.228672646;0.047779908;273.5938477;0.050878906;0;0;510.2040816;20.49864428;530.7027259;1961.104108;1;0;0.2666;0.381345008;1;1546537500;-0.176305992;294.4781437;288.15;303.15;Mode(Identification);-1430.401382;0;;;Mode(Steady)
263;294.6101586;-0.04429112;1520.88705;0.267690853;0.039018207;273.65;0.056152344;0;0;510.2040816;20.49864428;530.7027259;2051.589776;1;0;0.2666;0.405468488;1;1546538400;-0.132014872;294.4781437;288.15;303.15;Mode(Identification);-1520.88705;0;;;Mode(Steady)
264;294.5782267;-0.031931876;1595.929598;0.294802198;0.027111345;273.7240234;0.074023437;0;0;510.2040816;20.49864428;530.7027259;2126.632324;1;0;0.2666;0.425474831;1;1546539300;-0.100082996;294.4781437;288.15;303.15;Mode(Identification);-1595.929598;0;;;Mode(Steady)
265;294.5527308;-0.025495957;1649.282152;0.317554979;0.022752781;273.8130208;0.088997396;0;0;510.2040816;20.49864428;530.7027259;2179.984878;1;0;0.2666;0.439698622;1;1546540200;-0.074587039;294.4781437;288.15;303.15;Mode(Identification);-1649.282152;0;;;Mode(Steady)
266;294.5375422;-0.015188521;1694.75685;0.328001146;0.010446166;273.8955078;0.082486979;0;0;510.2040816;20.49864428;530.7027259;2225.459576;1;0;0.2666;0.451822176;1;1546541100;-0.059398518;294.4781437;288.15;303.15;Mode(Identification);-1694.75685;0;;;Mode(Steady)
267;294.5360391;-0.001503149;1716.664085;0.318231447;-0.009769699;273.95;0.054492187;0;0;510.2040816;20.49864428;530.7027259;2247.366811;1;0;0.2666;0.457662645;1;1546542000;-0.057895369;294.4781437;294.15;297.15;Mode(Identification);-1716.664085;0;;;Mode(Steady)
268;294.5343837;-0.001655412;1698.994813;0.309033958;-0.009197488;273.9421875;-0.0078125;0;0;510.2040816;20.49864428;530.7027259;2229.697539;1;0;0.2666;0.452952017;1;1546542900;-0.056239957;294.4781437;294.15;297.15;Mode(Identification);-1698.994813;0;;;Mode(Steady)
269;294.5294004;-0.004983235;1681.522146;0.305863184;-0.003170774;273.8791667;-0.063020833;0;0;510.2040816;20.49864428;530.7027259;2212.224872;1;0;0.2666;0.448293804;1;1546543800;-0.051256722;294.4781437;294.15;297.15;Mode(Identification);-1681.522146;0;;;Mode(Steady)
270;294.5217335;-0.007666958;1675.270379;1;0.694136816;273.8015625;-0.077604167;0;0;510.2040816;20.49864428;530.7027259;2205.973104;1;0;0.2666;0.446627083;1;1546544700;2.529221535;297.050955;294.15;297.15;Mode(Identification);-1675.270379;0;;;Mode(Steady)
271;294.5293227;0.007589209;3050.777791;1;0;273.75;-0.0515625;0;0;510.2040816;20.49864428;530.7027259;3581.480517;1;0;0.2666;0.813337359;1;1546545600;2.521632326;297.050955;294.15;297.15;Mode(Identification);-3050.777791;0;;;Mode(Steady)
272;294.6267547;0.097431986;3074.101899;1;0;273.7453125;-0.0046875;0;0;510.2040816;20.49864428;530.7027259;3604.804625;1;0;0.2666;0.819555566;1;1546546500;2.42420034;297.050955;294.15;297.15;Mode(Identification);-3074.101899;0;;;Mode(Steady)
273;294.71379;0.087035368;3093.54928;1;0;273.7625;0.0171875;0;0;510.2040816;20.49864428;530.7027259;3624.252006;1;0;0.2666;0.824740238;1;1546547400;2.337164972;297.050955;294.15;297.15;Mode(Identification);-3093.54928;0;;;Mode(Steady)
274;294.8098115;0.096021494;3109.897015;1;0;273.7734375;0.0109375;0;0;510.2040816;20.49864428;530.7027259;3640.599741;1;0;0.2666;0.829098544;1;1546548300;2.241143478;297.050955;294.15;297.15;Mode(Identification);-3109.897015;0;;;Mode(Steady)
275;294.9098854;0.100073852;3123.210108;1;0;273.75;-0.0234375;0;0;510.2040816;20.49864428;530.7027259;3653.912833;1;0;0.2666;0.832647815;1;1546549200;2.141069625;297.050955;294.15;297.15;Mode(Identification);-3123.210108;0;;;Mode(Steady)
276;295.0094012;0.099515797;3133.241615;1;0;273.6708882;-0.079111842;0;0;510.2040816;20.49864428;530.7027259;3663.944341;1;0;0.2666;0.835322215;1;1546550100;2.041553829;297.050955;294.15;297.15;Mode(Identification);-3133.241615;0;;;Mode(Steady)
277;295.1049079;0.09550671;3140.534491;1;0;273.5473684;-0.123519737;0;0;510.2040816;20.49864428;530.7027259;3671.237217;1;0;0.2666;0.837266495;1;1546551000;1.946047118;297.050955;294.15;297.15;Mode(Identification);-3140.534491;0;;;Mode(Steady)
278;295.1946876;0.089779688;3145.920655;1;0;273.4001645;-0.147203947;0;0;510.2040816;20.49864428;530.7027259;3676.62338;1;0;0.2666;0.838702447;1;1546551900;1.85626743;297.050955;294.15;297.15;Mode(Identification);-3145.920655;0;;;Mode(Steady)
279;295.2777532;0.083065598;3150.199705;1;0;273.25;-0.150164474;0;0;510.2040816;20.49864428;530.7027259;3680.902431;1;0;0.2666;0.839843241;1;1546552800;1.773201832;297.050955;294.15;297.15;Mode(Identification);-3150.199705;0;;;Mode(Steady)
280;295.3539147;0.076161548;3152.571588;1;0;273.061398;-0.188601974;0;0;510.2040816;20.49864428;530.7027259;3683.274314;1;0;0.2383;0.751257809;1;1546553700;1.697040284;297.050955;294.15;297.15;Mode(Identification);-3152.571588;0;;;Mode(Steady)
281;295.423366;0.069451254;3152.474285;1;0;272.8251316;-0.236266447;0;0;510.2040816;20.49864428;530.7027259;3683.177011;1;0;0.2383;0.751234622;1;1546554600;1.62758903;297.050955;294.15;297.15;Mode(Identification);-3152.474285;0;;;Mode(Steady)
282;295.4874661;0.064100127;3151.848428;1;0;272.6012993;-0.223832237;0;0;510.2040816;20.49864428;530.7027259;3682.551154;1;0;0.2383;0.75108548;1;1546555500;1.563488903;297.050955;294.15;297.15;Mode(Identification);-3151.848428;0;;;Mode(Steady)
283;295.5480944;0.060628305;3152.707781;1;0;272.45;-0.151299342;0;0;510.2040816;20.49864428;530.7027259;3683.410507;1;0;0.2383;0.751290264;1;1546556400;1.502860597;297.050955;294.15;297.15;Mode(Identification);-3152.707781;0;;;Mode(Steady)
284;295.6087142;0.060619746;3158.875567;1;0;272.4928125;0.0428125;0;0;510.2040816;20.49864428;530.7027259;3689.578293;1;0;0.2383;0.752760048;1;1546557300;1.442240852;297.050955;294.15;297.15;Mode(Identification);-3158.875567;0;;;Mode(Steady)
285;295.6731793;0.064465173;3170.724719;1;0;272.7091667;0.216354167;0;0;510.2040816;20.49864428;530.7027259;3701.427445;1;0;0.2383;0.7555837;1;1546558200;1.377775678;297.050955;294.15;297.15;Mode(Identification);-3170.724719;0;;;Mode(Steady)
286;295.74061;0.067430646;3183.678222;1;0;272.9459375;0.236770833;0;0;510.2040816;20.49864428;530.7027259;3714.380948;1;0;0.2383;0.75867052;1;1546559100;1.310345032;297.050955;294.15;297.15;Mode(Identification);-3183.678222;0;;;Mode(Steady)
287;295.807277;0.066666972;3192.742801;1;0;273.05;0.1040625;0;0;510.2040816;20.49864428;530.7027259;3723.445527;1;0;0.2383;0.760830609;1;1546560000;1.24367806;297.050955;294.15;297.15;Mode(Identification);-3192.742801;0;;;Mode(Steady)
288;295.8696115;0.062334533;3197.069739;1;0;273.0274609;-0.022539062;0;0;510.2040816;20.49864428;530.7027259;3727.772465;1;0;0.2383;0.761861719;1;1546560900;1.181343527;297.050955;294.15;297.15;Mode(Identification);-3197.069739;0;;;Mode(Steady)
289;295.9301905;0.060578994;3200.598403;1;0;272.9948958;-0.032565104;0;0;510.2040816;20.49864428;530.7027259;3731.301129;1;0;0.2383;0.762702599;1;1546561800;1.120764532;297.050955;294.15;297.15;Mode(Identification);-3200.598403;0;;;Mode(Steady)
290;295.9898187;0.059628178;3203.829667;0;-1;272.9648828;-0.030013021;0;0;510.2040816;20.49864428;530.7027259;3734.532393;1;0;0.2383;0.76347261;0.006692851;1546562700;0.123844865;296.1136635;294.15;297.15;Mode(Identification);-3203.829667;0;;;Mode(Steady)
291;296.0128181;0.022999452;0;0;0;272.95;-0.014882812;0;0;0;0;0;0;0;-1;0.2383;0;0.006692851;1546563600;0.100845413;296.1136635;294.15;297.15;Mode(Identification);0;0;;;Mode(Steady)
292;295.9579251;-0.054893056;0;0.114685266;0.114685266;272.9490234;-0.000976563;0;0;0;0;0;0;0;0;0.2383;0;1;1546564500;0.15573847;296.1136635;294.15;297.15;Mode(Identification);0;0;;;Mode(Steady)
293;295.8778645;-0.080060531;1321.775553;0.283749702;0.169064436;272.9505208;0.001497396;0;0;510.2040816;20.49864428;530.7027259;1852.478279;1;1;0.2383;0.314979114;1;1546565400;0.235799001;296.1136635;294.15;297.15;Mode(Identification);-1321.775553;0;;;Mode(Steady)
294;295.8028606;-0.075003905;1655.965903;0.460806933;0.177057231;272.9517578;0.001236979;0;0;510.2040816;20.49864428;530.7027259;2186.668629;1;0;0.2383;0.394616675;1;1546566300;0.310802907;296.1136635;294.15;297.15;Mode(Identification);-1655.965903;0;;;Mode(Steady)
295;295.7377214;-0.065139171;2011.028338;0.636595967;0.175789034;272.95;-0.001757812;0;0;510.2040816;20.49864428;530.7027259;2541.731064;1;0;0.2383;0.479228053;1;1546567200;0.375942077;296.1136635;294.15;297.15;Mode(Identification);-2011.028338;0;;;Mode(Steady)
296;295.6892291;-0.048492322;2370.870473;0.79748621;0.160890243;272.9328125;-0.0171875;0;0;510.2040816;20.49864428;530.7027259;2901.573199;1;0;0.2383;0.564978434;1;1546568100;0.424434399;296.1136635;294.15;297.15;Mode(Identification);-2370.870473;0;;;Mode(Steady)
297;295.665862;-0.02336709;2708.427529;0.92554177;0.12805556;272.9;-0.0328125;0;0;510.2040816;20.49864428;530.7027259;3239.130254;1;0;0.2383;0.64541828;1;1546569000;0.447801489;296.1136635;294.15;297.15;Mode(Identification);-2708.427529;0;;;Mode(Steady)
298;295.6690823;0.003220226;2985.120401;1;0.07445823;272.8671875;-0.0328125;0;0;510.2040816;20.49864428;530.7027259;3515.823127;1;0;0.2383;0.711354191;1;1546569900;0.444581264;296.1136635;294.15;297.15;Mode(Identification);-2985.120401;0;;;Mode(Steady)
299;295.6930507;0.023968445;3151.226952;1;0;272.85;-0.0171875;0;0;510.2040816;20.49864428;530.7027259;3681.929678;1;0;0.2383;0.750937383;1;1546570800;0.420612819;296.1136635;294.15;297.15;Mode(Identification);-3151.226952;0;;;Mode(Steady)
300;295.7294875;0.036436768;3162.794659;1;0;272.9148438;0.06484375;0;0;510.2040816;20.49864428;530.7027259;3693.497385;1;0;0.2383;0.753693967;1;1546571700;0.384176051;296.1136635;294.15;297.15;Mode(Identification);-3162.794659;0;;;Mode(Steady)
301;295.7775648;0.048077305;3175.564525;0.997689167;-0.002310833;273.0604167;0.145572917;0;0;510.2040816;20.49864428;530.7027259;3706.267251;1;0;0.2383;0.756737026;1;1546572600;0.336098746;296.1136635;294.15;297.15;Mode(Identification);-3175.564525;0;;;Mode(Steady)
302;295.8351062;0.057541379;3184.609237;0.969231321;-0.028457846;273.2007813;0.140364583;0;0;510.2040816;20.49864428;530.7027259;3715.311962;1;0;0.2383;0.758892381;1;1546573500;0.278557367;296.1136635;294.15;297.15;Mode(Identification);-3184.609237;0;;;Mode(Steady)
303;295.8949836;0.05987741;3130.517199;0.924833351;-0.04439797;273.25;0.04921875;0;0;510.2040816;20.49864428;530.7027259;3661.219925;1;0;0.2383;0.746002249;1;1546574400;0.218679957;296.1136635;294.15;297.15;Mode(Identification);-3130.517199;0;;;Mode(Steady)
304;295.9504421;0.055458559;3037.224794;0.875545343;-0.049288009;273.225;-0.025;0;0;510.2040816;20.49864428;530.7027259;3567.92752;1;0;0.2383;0.723770668;1;1546575300;0.163221399;296.1136635;294.15;297.15;Mode(Identification);-3037.224794;0;;;Mode(Steady)
305;295.9988379;0.048395809;2931.702345;0.826800021;-0.048745321;273.2;-0.025;0;0;510.2040816;20.49864428;530.7027259;3462.405071;1;0;0.2383;0.698624669;1;1546576200;0.11482559;296.1136635;294.15;297.15;Mode(Identification);-2931.702345;0;;;Mode(Steady)
306;296.0390854;0.04024751;2826.303572;0.781918049;-0.044881972;273.175;-0.025;0;0;510.2040816;20.49864428;530.7027259;3357.006297;1;0;0.2383;0.673508141;1;1546577100;0.07457808;296.1136635;294.15;297.15;Mode(Identification);-2826.303572;0;;;Mode(Steady)
307;296.0713653;0.032279895;2728.638797;0.742283215;-0.039634835;273.15;-0.025;0;0;510.2040816;20.49864428;530.7027259;3259.341523;1;0;0.2383;0.650234625;1;1546578000;0.042298185;296.1136635;294.15;297.15;Mode(Identification);-2728.638797;0;;;Mode(Steady)
308;296.0965268;0.025161484;2641.968459;1;0.257716785;273.125;-0.025;0;0;510.2040816;20.49864428;530.7027259;3172.671185;1;0;0.2383;0.629581084;1;1546578900;0.546383421;296.6429102;294.15;297.15;Mode(Identification);-2641.968459;0;;;Mode(Steady)
309;296.1215971;0.025070312;3200.688898;1;0;273.1;-0.025;0;0;510.2040816;20.49864428;530.7027259;3731.391624;1;0;0.2383;0.762724164;1;1546579800;0.521313108;296.6429102;294.15;297.15;Mode(Identification);-3200.688898;0;;;Mode(Steady)
310;296.1566065;0.035009411;3206.903986;1;0;273.075;-0.025;0;0;510.2040816;20.49864428;530.7027259;3737.606712;1;0;0.2383;0.76420522;1;1546580700;0.486303697;296.6429102;294.15;297.15;Mode(Identification);-3206.903986;0;;;Mode(Steady)
311;296.197307;0.040700434;3211.722807;1;0;273.05;-0.025;0;0;510.2040816;20.49864428;530.7027259;3742.425533;1;0;0.2383;0.765353545;1;1546581600;0.445603263;296.6429102;288.15;303.15;Mode(Identification);-3211.722807;0;;;Mode(Steady)
312;296.2417036;0.044396636;3219.410804;1;0;273.1571875;0.1071875;0;0;510.2040816;20.49864428;530.7027259;3750.11353;1;0;0.2383;0.767185595;1;1546582500;0.401206628;296.6429102;288.15;303.15;Mode(Identification);-3219.410804;0;;;Mode(Steady)
313;296.292821;0.051117377;3232.404933;0.996034779;-0.003965221;273.4275;0.2703125;0;0;510.2040816;20.49864428;530.7027259;3763.107659;1;0;0.2383;0.770282096;1;1546583400;0.350089251;296.6429102;288.15;303.15;Mode(Identification);-3232.404933;0;;;Mode(Steady)
314;296.3493997;0.056578663;3239.530392;0.972126676;-0.023908103;273.7090625;0.2815625;0;0;510.2040816;20.49864428;530.7027259;3770.233118;1;0;0.2383;0.771980092;1;1546584300;0.293510588;296.6429102;288.15;303.15;Mode(Identification);-3239.530392;0;;;Mode(Steady)
315;296.4074907;0.058091063;3194.904573;0.933884905;-0.038241771;273.85;0.1409375;0;0;510.2040816;20.49864428;530.7027259;3725.607299;1;0;0.2666;0.851761559;1;1546585200;0.235419524;296.6429102;288.15;303.15;Mode(Identification);-3194.904573;0;;;Mode(Steady)
